#OTU ID	GN01P.484257	GN06P.o.484262	GN02P.484248	GN04P.484258	GN05P.o.484260	GN07P.o.484246	GN04P.o.484251	GN07P.484259	GN02P.o.484250	GN06P.484247	GN09P.484254	GN01P.o.484256	GN03P.o.484249	GN08P.o.484263	GN03P.484253	GN05P.484261	GN09P.o.484264	GN08P.484265
139032	0	0	0	0	0	0	0	0.347923303	0.206450877	0	0	0	0	0	0.321928095	0.192645078	0	0
159247	0	1.321928095	0	0	0.874469118	1.321928095	0.304854582	1	0	0.700439718	1.289506617	0	0	1.058893689	0.321928095	1.362570079	1.152003093	0.91753784
159294	0	0.807354922	0.678071905	0.152003093	0	1.137503524	0.304854582	1.295455884	0	0.807354922	0	0	0.584962501	0	0.321928095	0.652076697	0	0.415037499
139639	0	0	0	0	0	0	0	0	0.206450877	0	0	0	0.222392421	0	0	0	0	0
238964	0	0.700439718	0.485426827	0.830074999	0	0.137503524	0.304854582	0.447458977	0.206450877	0.321928095	0.152003093	0	1.115477217	0.115477217	1	1	0	0.289506617
590969	0.652076697	0	0.263034406	0	0.415037499	0.137503524	0	0	0	0	0	0	0	0	0	0	0	0
237283	0	0.169925001	0	0	0.584962501	0.678071905	0	0.125530882	0	0.321928095	0	0	0	0.222392421	0	0	0	0.152003093
276567	0	0	0	0	0	0	0	0	0	0	0	0.415037499	0	0	0	0	0	0
253359	2.237039197	0.321928095	1.847996907	1.078002512	0.222392421	0	1.041820176	0	1.253756592	0.807354922	0	1.874469118	0.874469118	0	1.459431619	0.192645078	0	0
141075	0.362570079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88301	0.362570079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236022	0	0	0.485426827	0	0.222392421	0	0	0.347923303	0	0	1.473931188	0	0	1.169925001	0	0	0.91753784	1.530514717
139216	1.280107919	0	0.678071905	0.152003093	0	0	0	0	0.387023123	0	0	1.584962501	0.222392421	0	0	0	0	0
91973	0.362570079	0	0	0	0	0	0	0	0.206450877	0	0	0	0	0	0	0	0	0
251374	0	0	0	0	0	0	0	0.125530882	0	0	0	1	0	0	0	0	0	0
471112	1.716207034	0	0	0	0	0	0	0	0	0	0	0.736965594	0	0	0	0	0	0
255535	0	0	1	0.415037499	0	0	0	0	1.253756592	0	0	0.415037499	1.222392421	0	1.906890596	0	0	0
356733	0.893084796	0	0	0	0	0	0	0	0	0	0	0.736965594	0	0	0	0	0	0
157616	0	0	0	0	0	0	0	0	0	0	0	0.415037499	0	0	0	0	0	0
100286	0	0	0	0	0.736965594	0	0	0.125530882	0	0	0.152003093	0	0	0	0	0.514573173	0.289506617	0.289506617
517426	0.362570079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559803	0.362570079	0	0	0	0	0	0	0	0.206450877	0	0	0	0	0	0	0	0	0
237663	0	2.700439718	0.263034406	0.91753784	3.624490865	2.10433666	1.527247003	2.184424571	0	2.781359714	0.91753784	0	0.584962501	1.115477217	0.321928095	3.382469637	1.078002512	1.637429921
136195	0	0.459431619	0	1.289506617	0.736965594	0.378511623	0.770518154	0	0	0.700439718	0.152003093	0	0.222392421	0	0	0	0	0
242491	0.362570079	0	0.263034406	0.152003093	0	0	0.304854582	0	0	0.169925001	0	0.415037499	0	0	0.321928095	0	0	0
530994	0	0	0	0	0.415037499	0	0	0	0	0	0	0	0	0.115477217	0	0	0.152003093	0
244972	0	0	0	0.152003093	0	0	0	0.125530882	0	0	0	0	0	0	0	0	0.152003093	0
138974	0	0.700439718	0	0.530514717	0	0.925999419	0.304854582	0.540568381	0	0	0	0	0	0.115477217	0.321928095	1	0	0.152003093
239971	0	0.459431619	0	0	0.222392421	0.263034406	0	0.347923303	0	0.584962501	0.530514717	0	0	0.115477217	0	0.652076697	0	0.530514717
101617	0	0	0.263034406	0	0	0	0	0	0.206450877	0	0	0	0	0	0	0	0	0
253990	0	1.392317423	0	1.222392421	1.502500341	1.378511623	1.527247003	1.125530882	0	1.321928095	1	0	0	1.058893689	0.321928095	1.280107919	0.415037499	0.830074999
238831	0	0	0	0	0	0	0	0	0	0	0	0.415037499	0	0	0	0	0	0
38102	0	0	0	0	0	0	0	0	0	0	0	0.415037499	0	0	0	0	0	0
139201	0	2.754887502	4.572889668	4.049243519	3.142957954	2.378511623	3.97323309	2.628031223	4.371022644	3.087462841	0.289506617	1	4.426264755	1.169925001	4.845490051	3.123382416	0	0.91753784
548219	0.362570079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103910	0	0	0	0	0	0	0	0	0	0	0.152003093	0	0	0	0	0	0	0.152003093
581638	0	0	0	0	0	0	0	0	0	0	0.152003093	0	0	0	0	0	0	0
159207	0	0	0	0	0	0.263034406	0	0.125530882	0	0	1.530514717	0	0	0.321928095	0	0	1.415037499	0.152003093
252783	0	0	0	0	0	0	0	0	0.206450877	0	0	0	0	0	0	0	0	0
60251	0.362570079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200616	0	0.321928095	0	0.289506617	0.415037499	0.584962501	0.160464672	0.447458977	0	0.584962501	0.152003093	0	0	0.321928095	0	0.652076697	0.152003093	0.530514717
576851	0.652076697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589787	0	0	0	0	0	0	0	0	0	0	0	0.736965594	0	0	0	0	0	0
569713	0	0	0	0	0	0	0	0	0.206450877	0	0	0.415037499	0	0	0.584962501	0	0	0
348690	0	0	0	0	0	0	0	0	0	0	0	0.415037499	0	0	0	0	0	0
252178	0	0	0	0	0	1.485426827	0	1.710493383	0	0	1.078002512	0	0	1.772589504	0	0	1.222392421	2.039528364
62480	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115477217	0	0	0	0
288167	0.362570079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5439	0	0	0	0	0	0	0	0	0	0	0	0.415037499	0	0	0	0	0	0
133044	0	0	0	0	0	0	0	0	0	0	0	0.415037499	0	0	0	0	0	0
159389	0	0.321928095	0	0	0.222392421	0	0	0.2410081	0	0.169925001	0	0	0	0.321928095	0	0.362570079	0.152003093	0.152003093
