#OTU ID	GN01P.484257	GN06P.o.484262	GN02P.484248	GN04P.484258	GN05P.o.484260	GN07P.o.484246	GN04P.o.484251	GN07P.484259	GN02P.o.484250	GN06P.484247	GN09P.484254	GN01P.o.484256	GN03P.o.484249	GN08P.o.484263	GN03P.484253	GN05P.484261	GN09P.o.484264	GN08P.484265
159054	7.19430916	0	10.11908522	0	0	0	0	0	8.790708401	0	0	7.901441587	6.458718649	0	6.808785458	0	0	0
161092	0	0	0	0	0	0	0	0	4.600258688	0	0	0	0	0	0	0	0	0
139354	0	8.38514339	5.249332964	5.415037499	8.904667342	8.270025723	5.603449728	7.274691739	4.600258688	7.901441587	6.918863237	4.076645958	6.458718649	8.113023603	6.230242871	8.050670071	7.802336847	7.101856327
191385	0	0	0	5.415037499	0	0	0	0	4.600258688	0	0	0	6.458718649	0	7.220602255	0	0	0
241403	0	0	0	6.398031074	0	0	0	0	0	0	0	0	6.458718649	0	0	4.312369266	0	0
237518	0	0	0	7.971543554	0	6.694380212	7.168493046	6.694380212	0	0	6.339850003	0	5.475028474	0	0	4.312369266	7.389452089	0
139032	0	0	0	0	0	0	0	6.283978741	4.600258688	0	0	0	0	0	5.249332964	4.312369266	0	0
159247	0	8.270025723	0	0	7.770771604	8.591018801	6.588536184	8.144919648	0	6.90746298	9.025139562	0	0	8.811457743	5.249332964	7.704229923	9.257649746	8.510314632
159294	0	7.274691739	6.808785458	5.415037499	0	8.270025723	6.588536184	8.683894356	0	7.168493046	0	0	7.038203308	0	5.249332964	6.256854005	0	7.101856327
139639	0	0	0	0	0	0	0	0	4.600258688	0	0	0	5.475028474	0	0	0	0	0
238964	0	7.013519522	6.230242871	8.193114629	0	4.73557772	6.588536184	6.694380212	4.600258688	5.603449728	5.357552005	0	8.254309764	5.149046272	7.220602255	7.05610087	0	6.522135663
590969	5.223562965	0	5.249332964	0	6.458718649	4.73557772	0	0	0	0	0	0	0	0	0	0	0	0
237283	0	4.73557772	0	0	7.038203308	7.274691739	0	4.73557772	0	5.603449728	0	0	0	6.128572155	0	0	0	5.537747862
276567	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
253359	7.890955124	5.708243841	8.91432976	8.706208199	5.475028474	0	8.746754231	0	7.716320994	7.168493046	0	6.999821083	7.770771604	0	8.023805681	4.312369266	0	0
141075	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88301	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236022	0	0	6.230242871	0	5.475028474	0	0	6.283978741	0	0	9.324180547	0	0	9.017480403	0	0	8.799101701	9.595681317
139216	6.522135663	0	6.808785458	5.415037499	0	0	0	0	5.570208734	0	0	6.588536184	5.475028474	0	0	0	0	0
91973	4.26166757	0	0	0	0	0	0	0	4.600258688	0	0	0	0	0	0	0	0	0
251374	0	0	0	0	0	0	0	4.73557772	0	0	0	5.603449728	0	0	0	0	0	0
471112	7.19430916	0	0	0	0	0	0	0	0	0	0	5.033248182	0	0	0	0	0	0
255535	0	0	7.540594472	6.977279923	0	0	0	0	7.716320994	0	0	4.076645958	8.446364126	0	8.673865223	0	0	0
356733	5.795596951	0	0	0	0	0	0	0	0	0	0	5.033248182	0	0	0	0	0	0
157616	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
100286	0	0	0	0	7.450494067	0	0	4.73557772	0	0	5.357552005	0	0	0	0	5.84809142	6.808785458	6.522135663
517426	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559803	4.26166757	0	0	0	0	0	0	0	4.600258688	0	0	0	0	0	0	0	0	0
237663	0	10.14109187	5.249332964	8.38514339	11.53017306	9.726480182	9.575359158	9.967226259	0	10.12934435	8.326429487	0	7.038203308	8.91814356	5.249332964	10.28341601	9.120381895	9.755949702
136195	0	6.283978741	0	9.083922484	7.450494067	6.283978741	8.163469979	0	0	6.90746298	5.357552005	0	5.475028474	0	0	0	0	0
242491	4.26166757	0	5.249332964	5.415037499	0	0	6.588536184	0	0	4.632822139	0	4.076645958	0	0	5.249332964	0	0	0
530994	0	0	0	0	6.458718649	0	0	0	0	0	0	0	0	5.149046272	0	0	5.821596845	0
244972	0	0	0	5.415037499	0	0	0	4.73557772	0	0	0	0	0	0	0	0	5.821596845	0
138974	0	7.013519522	0	7.389452089	0	7.856545239	6.588536184	7.013519522	0	0	0	0	0	5.149046272	5.249332964	7.05610087	0	5.537747862
239971	0	6.283978741	0	0	5.475028474	5.708243841	0	6.283978741	0	6.588536184	7.330916878	0	0	5.149046272	0	6.256854005	0	7.514265748
101617	0	0	5.249332964	0	0	0	0	0	4.600258688	0	0	0	0	0	0	0	0	0
253990	0	8.38514339	0	8.968666793	8.904667342	8.683894356	9.575359158	8.38514339	0	8.163469979	8.495855027	0	0	8.811457743	5.249332964	7.567418017	7.389452089	8.318234662
238831	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
38102	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
139201	0	10.20516666	12.04412845	12.5103521	10.99751701	10.07403851	12.5394935	10.51425885	11.5400041	10.48136699	6.339850003	5.603449728	12.38500658	9.017480403	12.00566353	9.994166616	0	8.510314632
548219	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103910	0	0	0	0	0	0	0	0	0	0	5.357552005	0	0	0	0	0	0	5.537747862
581638	0	0	0	0	0	0	0	0	0	0	5.357552005	0	0	0	0	0	0	0
159207	0	0	0	0	0	5.708243841	0	4.73557772	0	0	9.411510988	0	0	6.706644868	0	0	9.704480075	5.537747862
252783	0	0	0	0	0	0	0	0	4.600258688	0	0	0	0	0	0	0	0	0
60251	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200616	0	5.708243841	0	6.398031074	6.458718649	7.013519522	5.603449728	6.694380212	0	6.588536184	5.357552005	0	0	6.706644868	0	6.256854005	5.821596845	7.514265748
576851	5.223562965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589787	0	0	0	0	0	0	0	0	0	0	0	5.033248182	0	0	0	0	0	0
569713	0	0	0	0	0	0	0	0	4.600258688	0	0	4.076645958	0	0	6.230242871	0	0	0
348690	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
252178	0	0	0	0	0	8.853429525	0	9.326487106	0	0	8.647458426	0	0	9.967226259	0	0	9.382984205	10.31484069
62480	0	0	0	0	0	0	0	0	0	0	0	0	0	5.149046272	0	0	0	0
288167	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5439	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
133044	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
159389	0	5.708243841	0	0	5.475028474	0	0	5.708243841	0	4.632822139	0	0	0	6.706644868	0	5.275597458	5.821596845	5.537747862
